,ABSTRACT,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
10,"Objective(s): Establish different reaction protocols to insert branching and transesterification on triglyceride molecule of vegetable oil for use in the formulation of industrial/automotive lubricants with better lubricity, friction, wear, oxidation and low temperature properties.  Such fluids include, but are not restricted to: (a) Bio-based Greases; (b) Synthetic Lubricants/Metalworking Fluids/Gear Oils/Under-carriage Oils; (c) Bio-based Specialty Additives.  Investigate and develop economically feasible polymeric products from vegetable oils (with emphasis on soybean oil) and thus, expand their domestic and export markets.  These biobased polymeric materials include, but are not restricted to: (a) Soybased composites reinforced with flax fibers; (b) Nanoclay reinforced soybased composites; (c) Polymeric surfactants derived from soybean oil; (d) Soybased hydrogel for controlled delivery system; and (e) Energy absorbing materials.Approach:Research will focus on establishing different reaction protocols to insert branching and trans-esterification, on triglycerid molecule of soybean oil that will be used in the formulation of biobased grease, synthetic lubricants,  metal-working fluids, biobased specialty additives with better lubricity, friction, wear, oxidation and low temperature properties.Research will also utilize the principles of organic chemistry and polymer science to synthesize more reactive soybean oil based monomers.  New types of polymers and composites will be developed.  Resulting polymers will be used in controlled delivery systems and energy absorbing materials formulations.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11,"Objective(s): The primary goals of this project are to evaluate the effects of energy restriction on mineral homeostasis and several functional endpoints, including cognitive function, immunity and bone metabolism, and to identify patterns or interventions that ameliorate the adverse effects of weight loss diets.Approach:The overall goal is to evaluate the effects of energy restriction diets on mineral metabolism and several functional endpoints, and to identify specific dietary patterns or interventions that can ameliorate the adverse effects.  To achieve this goal, human studies will be conducted investigating the effects of energy restriction on iron, zinc, copper, magnesium, and calcium status and metabolism; evaluating the efficacy and safety of feeding soy isoflavones to attenuate bone loss in postmenopausal women; and examining the effectiveness of supplemental iron, zinc and vitamin B-6 for reversing attentional deficits in premenopausal women.  With obesity at epidemic levels in the United States, there is a clear need for research to devise effective weight loss diets that will not adversely affect health and performance. Replaces 5306-51520-005-00D (1/04).",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12,"Objective(s): (1) Develop an automated system that can be used in official grain inspection procedures for detection of moldy and damaged wheat kernels, and secondly, establish the feasibility of the use of vibrational spectroscopies (near-IR, mid-IR, Raman) as a screening tool for use by processors in the measurement of deoxynivalenol (DON) concentration.  (2) Develop rapid and objective optical methods for prediction of quality indicators in wheat.  Two biochemical aspects of wheat flour will be examined: waxiness, as determined by the proportions of amylose and amylopectin, as controlled by granule bound starch synthase (GBSS), and the glutenin and gliadin that collectively define the dough rheological and breadmaking properties of bread wheat.  (3) Determine the feasibility of using near-infrared transmittance/reflectance to measure the following quality-related constituents of soybeans: fatty acids (oleic, linolenic, palmitic), saturated fats, phytate, and amino acids (methionine, cysteine).Approach:(1) Conduct experiments, design equipment, and formulate methodology that uses visible and near-infrared reflectance to identify mold-contaminated wheat kernels for official inspection and/or high speed commercial sorting.  (2) Develop near-infrared- and mid-infrared-based diffuse reflectance procedures that can identify waxy (amylose-to-amylopectin) genetic condition in hexaploid (bread) and tetraploid (durum) wheats.  (3) Develop methodology and analysis procedures that will use near-infrared transmittance and/or reflectance of whole intact soybeans and ground soybeans for desirable profiles of fatty acids, amino acids, and phytate.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13,"Objective(s): The primary goals for this project are to develop new chemistries and processes to enhance the utilization of co-products produced during cereal and soy processing, and bioethanol production thereby generating new markets for these co-products.  The physical and chemical properties of the co-products will be characterized and their unique functional properties utilized to develop value added materials.Approach:Characterize the structure and properties of zein to identify how zein fractions come together to form gels and aggregates.  Characterize non-zein proteins from corn germ by-products of corn milling and identify potential applications.  Investigate availability of chemically or enzymically functional groups by spectrofluorometry upon processing zein under heat and pressure as well as proteolyzing zein with enzymes such as trypsin, chymotrypsin and Alcalase.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14,"Objective(s): To acquire, stabilize, characterize, and improve new microorganisms as biocatalysts to produce large volumes of high value bioproducts from glycerol and plant lipids to facilitate biotechnological innovation and to ensure increased income for U.S. farmers and the agricultural industry.Approach:Develop new microbial systems to modify the chemical and physical properties of soybean oil and its fatty acids to enhance their industrial potential as additives, specialty chemicals, physiologically active substances or for major components of cosmetics, lubricants, plastics, surface coatings and detergents.  Microorganisms will be selected from the ARS Culture Collection using the predictiveness derived from comparisons of DNA sequences and from isolation from soil and wastewater samples collected from biodiesel productions sites.  Products will be characterized and their production enhanced through enzymatic processes or from continuous production cell bioreactor technologies.  Conversion pathway engineering by physical, biochemical and molecular biology will be undertaken.  The most promising microorganisms will be selected for large-scale production process development and economic evaluation.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
15,"The objectives of this research project are to: (1) optimize the reaction conditions, procedures, and processes for a variety of soybean, corn, and linseed oils, and various co-monomers to produce a range of useful elastomeric materials; (2) determine the thermophysical and mechanical properties of the new polymers; (3) correlate the oil structures, reaction formulations, and processing techniques used with the resulting properties, including damping and shape-memory properties; (4) compare the properties with commercial elastomers using standard industrial techniques to determine where these new polymers may find commercial utility; and (5) transfer the project results to appropriate audiences through presentations at conferences and to industrial parties, and journal publications, and transfer the technology to interested industrial parties with the help of the Center for Advanced Technology Development at Iowa State University and the Iowa Soybean Promotion Board.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
16,"Objective(s): Certain common dietary factors appear to be capable of: 1) affecting growth and development; 2) transiently and permanently altering metabolism; 3) influencing body composition; and 4) preventing some diseases.  For example, fruits, vegetables, grains and milk contain natural compounds (phytochemicals, peptides and proteins) that can alter development, physiology and metabolism, which can ultimately lead to disease prevention and phenotypic changes.  We will: 1) document which foods and dietary factors can alter body composition either in children or in offspring born to mothers who consume those foods; 2) determine how much of and in what context, these foods are needed to affect body composition; 3) study dietary factors in foods commonly consumed by children, such as fruits, rice, milk, and soy to determine how they may affect calorie balance and diseases associated with energy utilization (such obesity-associated insulin resistance), cardiovascular disease, and breast cancer; 4) identify the biologically active dietary factors and determine their bioavailability, the doses required for specific effects and their mechanisms of action; 5) determine the direct and indirect effects of dietary factors and the interactions of these factors with endogenous signals in human subjects and animal models throughout early life stages and phenotypes. For example, the isoflavones (also called  phytoestrogens ) are particularly concentrated in soybeans and can have many of the same actions as the major female hormones in women, the estrogens. Countries with regular consumption of large amounts of soy foods report lower incidence of cancer, cardiovascular disease, and obesity; and factors in soy (isoflavones and peptides) are postulated as being partially responsible. The soy connection to long-term health is important, because one million U.S. infants are fed infant formula containing soy protein each year and the phytoestrogen content in their blood is extremely high. Virtually nothing is known about the actions of these substances in children, nor on the long-term health consequences of this early exposure. Since this affects nearly 25% of America's youngest people, it is essential to ascertain the long-term health consequences, both positive and negative, of early consumption of these phytochemicals.  This is just one example of several foods containing different phytochemicals that have potential health effects during development.Approach:Studies will focus on the various dietary factors found in foods commonly comsumed by children, such as fruits, rice, milk, and soy to determine their long-term health effects in infants and children. Phytochemicals (such as the isoflavones), proteins and peptides will be studied to determine the possible effects on risk of breast cancer, cardiovascular disease, obesity, and other chronic diseases.  For example, evidence suggests that exposure to soy foods early in life will reduce the risk of breast cancer and cardiovascular disease later in life. Similarly, we suspect that there may be some as yet unrecognized effects related to hormonally sensitive systems that regulate energy metabolism and fat disposition that affect development of obesity, drug efficacy, bone development, and insulin sensitivity. We will conduct laboratory, animal, and clinical studies to test these hypotheses, determine the positive and negative health consequences of maternal body composition and of various foods and dietary factors in maternal diet, infant formula, and childrenÆs foods, especially as it relates to safety and disease prevention; understand which phytochemicals have health consequences, how much and how often they should be consumed, and at what age they should be eaten; and, whether it is possible to reduce the risk of breast cancer and cardiovascular diseases, and under what circumstances. This same approach will be utilized for dietary factors in other foods.",0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
17,"Objective(s): Rapid and efficient methods will be developed to maximize production of significant quantities of purified-phytochemicals from plants, processed agricultural products and co-products, and plant tissue culture enhanced for phytochemical production.  These phytochemicals will be used to evaluate their mode of action, determine dose requirements, and subsequently in the phytochemical evaluation of crude and processed agricultural products.  Characterized phytochemicals, such as the saponins from soy and glucosinolates from crucifers, will be used to develop new agricultural pest control products, chemical feed stocks for industrial processes, and designer functional foods for humans and animals.  The isolation and evaluation methods developed here will be used with minimal modification for the evaluation of other phytochemicals in biologically-active plant extracts.  A key feature of this research is the development of collaborations with our analytical team, industrial; processors, bioassay researchers for both pest control and in mammalian cell systems, and mammalian nutritional research.  This research will result in defined roles for phytochemicals and new/enhanced functional products and foods.Approach:Develop new or enhance existing protocols for the identification, quantitation, and elucidation of metabolic forms of phytochemicals from plant tissues, products, and by-products.  Characterize phytochemicals from plants that demonstrate effective biological activity against agricultural pests; demonstrate biological activity in cell culture or nutritional studies; or have chemical functionality in industrial processes.  Develop or optimize protocols for the induction of secondary metabolites and important economically-valuable phytochemicals and improve growth and morphogenesis in cultured plants, plant cells, plant tissues and organs.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
18,"Objective(s): Determine relationships between effects of elevated carbon dioxide on gene expression and physiological responses which increase the response of crop yield to atmospheric and climatic global changes.  Determine how changes in carbon dioxide concentration affect the relative competitiveness of crops and weeds.  Determine how elevated carbon dioxide affects relationships between fertilizer and weed management practices and crop yield and soil carbon sequestration.Approach:Crop and weed species will be grown at the current ambient concentration of carbon dioxide and at 1.5 times that concentration in field plots, using open top chambers, and in growth cabinets.  Changes in gene expression, physiology, and the growth of crops will examined at ambient and elevated concentrations of carbon dioxide in combination with high temperature stress, drought stress, and competition from weeds.  Soybeans, common beans, spring wheat, oats and some weed species will be examined for genotypic differences in responsiveness to carbon dioxide concentration.  Invasive and non-invasive weed species will be compared for responses to rising atmospheric carbon dioxide.  Impacts of elevated carbon dioxide on yield responses to nitrogen fertilizer will be determined in a corn, wheat, soybean crop rotation system. The effect of elevated carbon dioxide on soil carbon sequestration will be examined in two no-till cropping systems.",1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
19,"Objective(s): To demonstrate the technical feasibility of using isolated enzymes in nonaqueous media to functionally modify vegetable oils on a scale suitable for commercial deployment.  Optimize a pilot-scale system for non-aqueous enzymatic transformation of soybean oil to high value products with novel functional groups and properties, such as feruloylated monoacyl- and diacylglycerides, for food and non-food applications.  Create a flexible, durable and environmentally benign platform technology for the bioelectrocatalytic transformation of plant triglycerides and phospholipids to higher-value products.Approach:Processes for producing modified plant lipids with novel and valuable functional properties are essential for developing new markets for commodity vegetable oils.  Furthermore, these processes and products should have minimal adverse impact on the environment and pose no threat to plant operators and the surrounding community.  It is the premise of this proposal that using isolated enzymes in selected nonaqueous media can meet these design goals.  Two distinctly different approaches are considered.  One approach, for enzymes not having complex cofactor requirements, employs soybean oil as a solvent as well as a reactant, while the other approach, for enzymes having more substantial structural and cofactor needs, places the enzyme in a highly structured environ and specifically tailored media.  In the first approach, synthesis of a patented product is examined to optimize reaction variables for pre-commercial production.  The second approach addresses several fundamental issues regarding ex vivo use of membrane-associated enzymes for the bioelectrocatalytic transformation of phospholipids and triglycerides.  Taken together, new knowledge will be gained and useful processes will be developed that can deliver value-added vegetable oil derivatives for consumers and industry.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
20,"Objective(s): Identify effects of atmospheric CO2, solar radiation, temperature and/or soil moisture on putative phytonutrients in crops; assess implications of environmental stress, weather, and global change on crop nutritional value; develop improved methods to measure the content of phytonutrients and their breakdown or metabolic products.Approach:Interactions between atmospheric CO2 and other environmental parameters will be investigated in controlled environments (growth chambers and greenhouses), raising crops to seed while regulating and monitoring atmospheric CO2, temperature, soil moisture and nutrition, and photosynthetically- as well as photomorphogenetically-active radiation. Growth chambers will simulate natural conditions. In addition, crops will be raised in the field; environmental conditions at various developmental stages will monitored and compared to those in controlled environments. In some cases, atmospheric CO2 will be regulated in the field (FACE, Free-Air CO2 Enrichment). Work will concentrate on soybeans, rice and peanuts. Seeds will be harvested and analyzed by HPLC for important biologically-active constituents, such as flavonoids, tocopherols, tocotrienols, sterols, saponins, and/or phylloquinone. Effects of environment on biosynthetic pathways will be evaluated.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
21,"Objective(s): Identify mechanisms of heat tolerance at ambient and elevated CO2 among cultivars of soybean, dry bean, grain sorghum, and maize showing different pollen development, reproductive growth, yield, and seed quality sensitivities to heat stress. Determine if yield failures under high temperatures are mediated by low oxygen in reproductive tissues. Determine photosynthetic mechanisms of C4 plant responses to increased CO2, and to increased CO2 under elevated temperatures and/or water deficit.Approach:Selected soybean, sorghum, and maize cultivars will be grown at current doubled CO2 in Gainesville ambient and +4.5 Celsius sections of temperature-gradient greenhouses to identify heat tolerant cultivars. For grain sorghum and maize in sunlit controlled-environment chambers, procedures will be used to identify heat-sensitive points in pollen sugar transport and/or starch metabolism, and to identify genes that are sensitive to heat in the sucrose'starch pathway in developing pollen. Microprobes will be used to determine oxygen in soybean and dry bean pods and seeds as affected by temperature and ambient oxygen. Seeds produced from all studies will be analyzed for phytochemicals of interest for human nutrition. Measurements of leaf gas exchange, enzyme activities, and metabolic products will be used to test hypotheses that positive C4 plant response to high CO2 results from enhanced photosynthesis in early stages of leaf development.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
22,"Objective(s): Project objectives are 1) develop infrastructure for long-term monitoring of spatial and temporal variation of CO2/H2O vapor exchange and C storage in corn/soybean systems, 2) evaluate the effects of alternative agricultural practices on net greenhouse gas exchange,  3) investigate biophysical interactions that regulate greenhouse gas exchange, water use, and energy transfer to enhance predictive capabilities of emission and soil C sequestration, and 4) develop infrastructure to conduct year-round measurements of nitrous oxide emissions as a function of agronomic and nitrogen management practices.Approach:A long-term measurement site will be located and maintained in central Iowa, near the center of the Upper Midwest Corn Belt.  The area is intensively cultivated in corn and soybeans.  Three instrument towers will be installed in two adjacent fields with crops alternating every season.  Each tower will be instrumented to measure energy balance parameters, evaporation, and CO2 fluxes.  Another field site will be used to evaluate tillage, rotation, cover crop, crop residue, and N fertilization management on CO2, nitrous oxide, and methane fluxes.  Chamber techniques will be utilized on replicated plots for the various treatments.  These studies are part of the ARS multi-location Greenhouse Gas Reduction through Agricultural Carbon Enhancement Network (GRACEnet).  Observed greenhouse gas fluxes and soil C sequestration will be coupled with supporting biophysical data to allow testing of simulation models for the prediction of climate changes.",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
